trade_date,open,high,low,close,atr,atr_pct
2010-07-07,3742.80,3795.59,3726.93,3795.59,119.2241,3.1411
2010-07-08,3801.14,3814.03,3735.03,3773.37,116.3510,3.0835
2010-07-09,3772.33,3892.93,3749.80,3886.27,118.2638,3.0431
2010-07-12,3886.43,3946.70,3879.50,3934.18,114.6164,2.9133
2010-07-13,3901.66,3901.66,3832.40,3878.64,113.6995,2.9314
2010-07-14,3882.40,3949.89,3882.40,3916.17,110.6674,2.8259
2010-07-15,3907.59,3942.27,3816.80,3816.80,111.7247,2.9272
2010-07-16,3793.09,3847.47,3746.86,3841.83,110.9308,2.8874
2010-07-19,3805.50,3937.28,3792.01,3930.96,113.3836,2.8844
2010-07-20,3939.44,4053.19,3939.44,4053.19,114.0155,2.8130
2010-07-21,4051.57,4087.00,4040.86,4059.38,109.1672,2.6893
2010-07-22,4047.94,4125.25,4042.66,4125.25,107.2689,2.6003
2010-07-23,4129.55,4135.99,4073.52,4131.47,104.0689,2.5189
2010-07-26,4136.44,4189.90,4125.02,4188.47,101.2697,2.4178
2010-07-27,4179.40,4207.46,4161.90,4184.58,97.2905,2.3250
2010-07-28,4173.59,4266.85,4163.14,4266.85,97.7490,2.2909
2010-07-29,4272.65,4299.57,4243.46,4296.21,94.7748,2.2060
2010-07-30,4289.97,4311.37,4241.85,4299.05,92.9709,2.1626
2010-08-02,4298.68,4389.72,4298.68,4389.72,92.8330,2.1148
2010-08-03,4394.86,4417.92,4320.95,4320.95,93.1285,2.1553
2010-08-04,4304.86,4372.51,4253.97,4372.51,94.9436,2.1714
2010-08-05,4369.34,4433.18,4354.96,4396.12,93.7490,2.1325
2010-08-06,4387.82,4480.65,4360.85,4480.65,95.6098,2.1338
2010-08-09,4486.45,4549.79,4482.74,4549.79,93.7191,2.0599
2010-08-10,4550.46,4554.58,4385.81,4385.81,99.0799,2.2591
2010-08-11,4364.37,4442.65,4364.37,4439.11,97.5942,2.1985
2010-08-12,4391.64,4466.27,4372.14,4388.62,97.3467,2.2182
2010-08-13,4390.05,4471.54,4359.04,4471.54,98.4291,2.2012
2010-08-16,4470.43,4579.27,4465.26,4573.42,99.5420,2.1765
2010-08-17,4584.45,4629.67,4566.16,4618.33,96.9683,2.0996
2010-08-18,4617.06,4631.00,4557.83,4611.65,95.2684,2.0658
2010-08-19,4607.08,4653.36,4580.76,4621.57,93.6493,2.0264
2010-08-20,4599.29,4604.41,4520.40,4522.61,94.1865,2.0826
2010-08-23,4519.50,4579.60,4519.50,4565.87,91.7517,2.0095
2010-08-24,4559.53,4644.71,4529.91,4626.35,93.3980,2.0188
2010-08-25,4599.38,4629.46,4529.61,4534.71,93.8589,2.0698
2010-08-26,4543.79,4579.04,4518.11,4562.35,91.5068,2.0057
2010-08-27,4555.53,4593.93,4534.04,4585.51,89.2485,1.9463
2010-08-30,4606.94,4705.88,4606.94,4705.88,91.4714,1.9438
2010-08-31,4691.88,4768.08,4678.78,4755.85,91.3163,1.9201
2010-09-01,4761.28,4791.65,4643.16,4698.73,95.4002,2.0303
2010-09-02,4730.30,4806.20,4705.70,4802.27,96.2623,2.0045
2010-09-03,4808.34,4855.38,4777.50,4845.91,94.9493,1.9594
2010-09-06,4868.43,4877.55,4793.32,4824.31,94.1836,1.9523
2010-09-07,4818.19,4865.78,4784.44,4865.78,93.2662,1.9168
2010-09-08,4843.68,4908.77,4828.05,4905.63,92.3701,1.8829
2010-09-09,4914.43,4933.28,4825.52,4837.02,93.4693,1.9324
2010-09-10,4831.84,4891.84,4760.58,4886.05,96.1687,1.9682
2010-09-13,4896.50,4969.13,4890.25,4967.47,95.2338,1.9171
2010-09-14,4975.59,5001.63,4949.95,4982.86,92.1228,1.8488
2010-09-15,4980.28,4980.28,4869.45,4888.01,93.6433,1.9158
2010-09-16,4881.21,4901.56,4703.60,4766.85,101.0945,2.1208
2010-09-17,4770.41,4812.53,4741.16,4767.48,98.9713,2.0760
2010-09-20,4767.34,4781.22,4672.86,4695.95,99.6419,2.1219
2010-09-21,4700.00,4715.32,4642.85,4677.68,97.7011,2.0887
2010-09-27,4696.70,4801.46,4696.70,4801.46,99.5639,2.0736
2010-09-28,4796.27,4816.51,4769.97,4785.70,95.7764,2.0013
2010-09-29,4778.79,4790.64,4706.21,4720.63,94.9660,2.0117
2010-09-30,4695.90,4785.49,4682.88,4785.49,95.5120,1.9959
2010-10-08,4819.00,4917.72,4819.00,4899.57,98.1347,2.0029
2010-10-11,4914.31,4951.72,4877.78,4922.59,96.4065,1.9585
2010-10-12,4907.14,4950.26,4887.90,4950.26,93.9746,1.8984
2010-10-13,4947.21,4969.01,4900.34,4968.83,92.1671,1.8549
2010-10-14,4975.90,4977.33,4806.77,4809.47,97.7666,2.0328
2010-10-15,4779.70,4836.76,4753.97,4789.48,96.6969,2.0189
2010-10-18,4784.12,4784.22,4471.40,4708.41,112.5100,2.3896
2010-10-19,4699.82,4865.70,4699.12,4865.70,116.3721,2.3917
2010-10-20,4774.57,4911.86,4754.34,4892.28,119.3112,2.4388
2010-10-21,4897.23,4936.62,4864.27,4930.62,115.9569,2.3518
2010-10-22,4929.92,4996.93,4926.14,4985.85,112.7307,2.2610
2010-10-25,5004.19,5107.28,5004.19,5107.28,113.3520,2.2194
2010-10-26,5119.92,5158.05,5087.05,5158.05,110.3269,2.1389
2010-10-27,5156.79,5192.08,5106.74,5124.13,108.5421,2.1183
2010-10-28,5103.27,5156.89,5086.86,5145.56,105.7912,2.0560
2010-10-29,5151.64,5226.64,5142.68,5211.52,104.2319,2.0000
2010-11-01,5232.57,5362.95,5232.57,5362.95,107.6032,2.0064
2010-11-02,5369.64,5440.50,5342.23,5343.49,106.9365,2.0012
2010-11-03,5329.36,5363.09,5271.08,5271.82,105.8703,2.0082
2010-11-04,5272.22,5392.56,5272.22,5392.56,106.9325,1.9830
2010-11-05,5439.44,5473.11,5414.91,5473.11,105.0480,1.9193
2010-11-08,5494.18,5598.49,5490.64,5598.49,106.5003,1.9023
2010-11-09,5604.38,5635.87,5568.22,5635.75,103.7253,1.8405
2010-11-10,5620.44,5669.45,5596.35,5651.39,101.5377,1.7967
2010-11-11,5624.63,5738.79,5596.31,5596.38,104.4622,1.8666
2010-11-12,5565.70,5592.10,5223.82,5227.25,123.6120,2.3648
2010-11-15,5232.54,5367.21,5186.59,5367.21,127.6840,2.3790
2010-11-16,5367.05,5416.53,5144.76,5197.37,137.9759,2.6547
2010-11-17,5126.01,5188.44,4976.71,5001.94,143.8819,2.8765
2010-11-18,5037.75,5090.08,4962.94,5080.88,142.6860,2.8083
2010-11-19,5099.98,5236.61,5075.76,5236.57,143.9835,2.7496
2010-11-22,5205.91,5368.22,5195.62,5332.61,146.0275,2.7384
2010-11-23,5314.47,5314.47,5158.92,5261.92,148.0034,2.8127
2010-11-24,5230.50,5414.17,5230.50,5414.17,150.5510,2.7807
2010-11-25,5436.30,5479.13,5417.94,5452.84,144.4374,2.6488
2010-11-26,5439.52,5468.15,5378.16,5444.86,140.5483,2.5813
2010-11-29,5435.43,5486.32,5397.60,5458.10,136.8463,2.5072
2010-11-30,5451.03,5459.71,5146.80,5294.70,149.4222,2.8221
2010-12-01,5276.01,5325.65,5249.53,5306.36,144.1864,2.7172
2010-12-02,5365.06,5386.33,5327.06,5333.58,139.5995,2.6174
2010-12-03,5329.13,5336.65,5244.42,5299.78,136.2159,2.5702
2010-12-06,5299.74,5307.58,5191.13,5224.88,134.8041,2.5800
2010-12-07,5205.65,5299.74,5136.72,5295.33,136.8195,2.5838
2010-12-08,5285.04,5343.67,5279.49,5294.81,131.6310,2.4860
2010-12-09,5265.12,5265.86,5185.31,5186.43,130.0502,2.5075
2010-12-10,5154.91,5261.96,5151.15,5253.71,128.6759,2.4492
2010-12-13,5274.50,5403.93,5274.50,5403.93,130.2148,2.4096
2010-12-14,5421.63,5482.79,5404.10,5482.79,126.5466,2.3081
2010-12-15,5477.04,5514.59,5460.59,5464.14,121.3647,2.2211
2010-12-16,5451.94,5502.17,5450.32,5470.23,116.3993,2.1279
2010-12-17,5460.37,5475.15,5441.91,5473.97,110.4594,2.0179
2010-12-20,5486.26,5505.76,5270.11,5409.48,119.4016,2.2073
2010-12-21,5407.15,5461.56,5366.49,5461.56,117.6636,2.1544
2010-12-22,5460.36,5462.35,5401.42,5420.19,113.6112,2.0961
2010-12-23,5408.57,5418.25,5299.81,5307.19,114.0947,2.1498
2010-12-24,5280.70,5280.70,5159.41,5205.72,116.5008,2.2379
2010-12-27,5218.95,5262.72,5031.06,5046.64,124.7264,2.4715
2010-12-28,5015.79,5017.19,4895.81,4934.75,126.5910,2.5653
2010-12-29,4935.49,5022.07,4928.57,5022.07,124.2273,2.4736
2010-12-30,5019.55,5065.63,4995.30,5044.62,120.3775,2.3863
2010-12-31,5047.44,5155.56,5047.44,5155.56,119.7034,2.3218
2011-01-04,5179.36,5230.74,5160.53,5230.74,116.5232,2.2277
2011-01-05,5211.74,5254.68,5185.43,5243.37,113.1465,2.1579
2011-01-06,5243.61,5263.35,5209.78,5224.82,108.8911,2.0841
2011-01-07,5212.85,5243.94,5161.79,5191.95,106.9810,2.0605
2011-01-10,5186.72,5191.59,5051.14,5051.95,109.3973,2.1654
2011-01-11,5033.27,5033.27,4953.43,5006.63,108.6204,2.1695
2011-01-12,5011.44,5044.80,4342.89,5042.24,150.9982,2.9947
2011-01-13,5056.25,5067.83,5030.83,5043.78,142.8555,2.8323
2011-01-14,5033.91,5033.91,4933.28,4942.07,140.5444,2.8438
2011-01-17,4907.93,4907.93,4715.26,4728.31,146.7062,3.1027
2011-01-18,4707.54,4752.65,4678.67,4750.15,141.5115,2.9791
2011-01-19,4750.89,4873.80,4743.63,4873.80,140.7014,2.8869
2011-01-20,4861.98,4862.04,4699.43,4699.95,143.1063,3.0448
2011-01-21,4682.72,4773.93,4668.90,4739.90,140.3865,2.9618
2011-01-24,4740.80,4756.11,4635.73,4636.91,138.9575,2.9968
2011-01-25,4622.43,4622.43,4500.92,4540.68,138.7455,3.0556
2011-01-26,4536.74,4621.01,4536.74,4619.12,134.8544,2.9195
2011-01-27,4594.22,4708.96,4566.60,4695.33,135.3905,2.8835
2011-01-28,4688.32,4760.29,4681.30,4749.43,131.3619,2.7658
2011-01-31,4746.74,4816.66,4736.94,4816.66,127.6732,2.6507
2011-02-01,4816.71,4839.55,4801.61,4830.41,121.2637,2.5104
2011-02-09,4796.68,4860.20,4782.74,4820.36,118.1349,2.4507
2011-02-10,4815.24,4962.52,4812.02,4962.52,120.4467,2.4271
2011-02-11,4961.37,5026.63,4949.47,5012.78,117.3548,2.3411
2011-02-14,5017.08,5095.67,5017.08,5087.25,114.8930,2.2584
2011-02-15,5088.64,5151.72,5070.64,5100.43,112.4778,2.2053
2011-02-16,5091.26,5196.15,5087.31,5196.15,112.2179,2.1596
2011-02-17,5207.77,5237.00,5161.81,5231.71,109.5731,2.0944
2011-02-18,5220.20,5242.32,5172.90,5197.12,106.7050,2.0532
2011-02-21,5164.56,5304.08,5157.75,5304.08,109.5354,2.0651
2011-02-22,5309.88,5314.46,5164.44,5166.97,112.4271,2.1759
2011-02-23,5147.97,5244.56,5147.97,5235.27,111.2959,2.1259
2011-02-24,5223.03,5276.85,5211.73,5269.96,107.9976,2.0493
2011-02-25,5262.88,5283.02,5216.02,5279.13,105.0692,1.9903
2011-02-28,5280.21,5347.30,5254.26,5347.30,104.2100,1.9488
2011-03-01,5351.20,5391.79,5332.60,5373.20,100.9943,1.8796
2011-03-02,5350.41,5371.30,5275.45,5362.24,100.7625,1.8791
2011-03-03,5359.19,5377.56,5255.40,5266.44,102.2909,1.9423
2011-03-04,5263.51,5330.17,5249.37,5330.17,100.7559,1.8903
2011-03-07,5344.66,5389.84,5344.66,5389.84,97.8212,1.8149
2011-03-08,5385.09,5425.68,5361.81,5425.68,95.3961,1.7582
2011-03-09,5423.58,5450.22,5406.18,5446.14,91.7278,1.6843
2011-03-10,5437.65,5441.58,5408.43,5413.57,87.8694,1.6231
2011-03-11,5387.33,5472.90,5382.47,5406.95,88.0523,1.6285
2011-03-14,5383.97,5462.40,5377.86,5462.40,87.8014,1.6074
2011-03-15,5454.69,5454.69,5300.92,5411.27,93.0642,1.7198
2011-03-16,5405.03,5481.89,5405.03,5481.89,91.9067,1.6766
2011-03-17,5438.87,5461.55,5355.37,5377.46,94.3791,1.7551
2011-03-18,5401.45,5433.95,5385.66,5417.94,91.6727,1.6920
2011-03-21,5405.48,5417.58,5363.91,5389.57,88.9840,1.6510
2011-03-22,5393.80,5400.64,5323.07,5389.59,88.1687,1.6359
2011-03-23,5381.71,5448.02,5375.29,5448.02,87.0659,1.5981
2011-03-24,5448.34,5488.73,5435.17,5473.54,84.6726,1.5469
2011-03-25,5466.35,5508.73,5465.61,5502.75,81.7046,1.4848
2011-03-28,5511.46,5523.90,5482.61,5493.79,78.8178,1.4347
2011-03-29,5479.40,5479.86,5398.04,5404.85,80.0273,1.4807
2011-03-30,5391.95,5406.98,5335.68,5357.80,79.4039,1.4820
2011-03-31,5351.18,5371.47,5278.08,5285.19,80.4029,1.5213
2011-04-01,5278.54,5346.70,5268.44,5346.70,80.2498,1.5009
2011-04-06,5327.26,5351.04,5312.56,5345.40,77.2663,1.4455
2011-04-07,5340.33,5373.33,5318.68,5373.33,75.6508,1.4079
2011-04-08,5370.26,5430.06,5360.66,5430.06,75.2043,1.3850
2011-04-11,5433.08,5438.09,5390.89,5396.87,73.2040,1.3564
2011-04-12,5381.97,5405.25,5351.46,5377.31,71.8173,1.3356
2011-04-13,5358.02,5424.46,5328.59,5424.46,73.5354,1.3556
2011-04-14,5421.91,5436.87,5404.92,5419.14,70.5650,1.3021
2011-04-15,5406.51,5418.88,5356.62,5418.88,69.9903,1.2916
2011-04-18,5403.82,5453.71,5396.06,5453.71,69.1089,1.2672
2011-04-19,5427.75,5447.39,5373.87,5408.91,69.8754,1.2919
2011-04-20,5401.47,5449.83,5401.30,5446.99,68.3507,1.2548
2011-04-21,5452.31,5478.36,5444.46,5472.29,65.8900,1.2041
2011-04-22,5465.83,5465.83,5419.11,5430.41,64.9821,1.1966
2011-04-25,5414.55,5414.55,5298.65,5298.65,69.7520,1.3164
2011-04-26,5271.72,5286.18,5172.86,5196.52,73.7547,1.4193
2011-04-27,5198.14,5221.96,5087.53,5128.22,78.0886,1.5227
2011-04-28,5128.21,5148.00,4946.70,4948.71,86.8894,1.7558
2011-04-29,4940.53,5027.55,4922.74,5027.55,88.1695,1.7537
2011-05-03,5029.67,5119.16,5012.78,5119.16,89.4702,1.7478
2011-05-04,5101.63,5101.63,4998.98,5016.81,91.6638,1.8271
2011-05-05,4996.25,5056.34,4993.10,5040.33,89.6335,1.7783
2011-05-06,5005.82,5095.83,4980.17,5080.04,91.4925,1.8010
2011-05-09,5085.36,5131.60,5085.36,5126.68,88.6402,1.7290
2011-05-10,5128.88,5169.23,5108.33,5169.23,86.6588,1.6764
2011-05-11,5164.61,5199.56,5126.81,5179.61,85.6653,1.6539
2011-05-12,5145.18,5176.38,5099.74,5100.27,85.2513,1.6715
2011-05-13,5092.31,5143.46,5054.29,5143.46,85.5312,1.6629
2011-05-16,5142.36,5166.56,5133.72,5141.23,81.7676,1.5904
2011-05-17,5128.59,5139.57,5047.57,5100.07,82.6170,1.6199
2011-05-18,5084.62,5139.75,5072.47,5137.72,81.5215,1.5867
2011-05-19,5139.42,5167.68,5111.85,5115.63,79.6864,1.5577
2011-05-20,5105.39,5114.02,5073.37,5102.13,77.0131,1.5094
2011-05-23,5092.35,5092.35,4905.23,4907.39,85.5765,1.7438
2011-05-24,4877.90,4913.87,4805.25,4908.91,87.2224,1.7768
2011-05-25,4902.75,4925.38,4849.58,4855.59,86.4065,1.7795
2011-05-26,4871.09,4898.47,4815.71,4815.85,86.1461,1.7888
2011-05-27,4801.70,4807.32,4641.23,4644.29,92.4656,1.9910
2011-05-30,4618.52,4641.61,4556.99,4565.12,92.0967,2.0174
2011-05-31,4559.63,4661.69,4552.23,4661.69,93.3369,2.0022
2011-06-01,4655.29,4728.00,4640.63,4723.71,92.9107,1.9669
2011-06-02,4664.20,4679.12,4586.98,4658.37,96.0406,2.0617
2011-06-03,4655.33,4747.84,4655.33,4739.36,95.7885,2.0211
2011-06-07,4734.79,4792.02,4725.07,4792.02,93.7286,1.9559
2011-06-08,4789.81,4830.17,4741.20,4826.86,93.3887,1.9348
2011-06-09,4815.06,4817.43,4716.72,4716.72,94.5852,2.0053
2011-06-10,4696.93,4724.62,4628.98,4724.62,94.6605,2.0036
2011-06-13,4694.37,4733.30,4650.16,4724.57,93.8376,1.9862
2011-06-14,4721.76,4805.80,4719.12,4796.47,93.3264,1.9457
2011-06-15,4786.72,4818.75,4754.11,4755.43,91.2774,1.9194
2011-06-16,4713.32,4713.66,4636.66,4645.56,93.2411,2.0071
2011-06-17,4637.51,4661.47,4566.94,4571.23,93.3332,2.0418
2011-06-20,4555.24,4556.41,4474.58,4505.85,93.5701,2.0766
2011-06-21,4507.34,4562.74,4484.40,4562.74,92.4822,2.0269
2011-06-22,4563.09,4586.73,4540.52,4565.62,89.1771,1.9532
2011-06-23,4551.16,4656.47,4518.12,4647.99,92.6894,1.9942
2011-06-24,4633.75,4781.39,4623.47,4757.73,97.3488,2.0461
2011-06-27,4761.06,4836.37,4760.86,4832.01,96.0124,1.9870
2011-06-28,4832.73,4859.14,4809.39,4850.80,92.7080,1.9112
2011-06-29,4847.03,4867.61,4800.19,4800.19,90.9017,1.8937
2011-06-30,4793.81,4874.48,4793.81,4872.27,90.1708,1.8507
2011-07-01,4885.06,4931.46,4880.29,4899.16,87.9579,1.7954
2011-07-04,4912.41,5011.68,4912.41,5011.68,89.7124,1.7901
2011-07-05,5019.74,5060.43,5007.30,5055.65,87.0993,1.7228
2011-07-06,5043.51,5081.96,5012.49,5081.96,85.8401,1.6891
2011-07-07,5070.25,5134.24,5053.34,5073.06,85.4872,1.6851
2011-07-08,5061.25,5079.22,5018.93,5057.72,83.6874,1.6546
2011-07-11,5049.66,5112.38,5037.28,5110.36,83.0740,1.6256
2011-07-12,5056.31,5073.77,5027.46,5030.08,83.0616,1.6513
2011-07-13,5023.03,5132.07,5023.03,5132.07,84.9172,1.6546
2011-07-14,5136.73,5187.08,5122.19,5187.08,83.4867,1.6095
2011-07-15,5176.12,5229.10,5165.66,5229.10,82.0548,1.5692
2011-07-18,5232.30,5257.07,5214.34,5235.19,79.2459,1.5137
2011-07-19,5211.54,5211.54,5155.91,5176.19,79.2483,1.5310
2011-07-20,5196.97,5214.53,5129.46,5184.12,79.6641,1.5367
2011-07-21,5176.68,5179.95,5110.49,5111.41,79.2331,1.5501
2011-07-22,5118.93,5159.32,5111.15,5143.21,77.0143,1.4974
2011-07-25,5126.23,5126.23,4901.89,4920.46,88.7505,1.8037
2011-07-26,4907.77,4951.52,4880.42,4951.52,87.4897,1.7669
2011-07-27,4940.15,5042.86,4913.72,5037.96,90.4647,1.7957
2011-07-28,4975.71,5018.89,4957.46,5013.66,89.7530,1.7902
2011-07-29,5007.90,5031.36,4951.12,4963.42,89.0735,1.7946
2011-08-01,4953.59,5010.19,4941.49,4995.39,87.6182,1.7540
2011-08-02,4981.33,4981.33,4888.38,4971.39,89.0033,1.7903
2011-08-03,4923.48,5007.67,4903.56,4995.00,90.0824,1.8035
2011-08-04,4999.26,5035.78,4999.03,5016.52,86.5608,1.7255
2011-08-05,4852.44,4937.39,4816.35,4896.38,94.6757,1.9336
2011-08-08,4826.06,4842.18,4539.71,4627.10,113.3896,2.4506
2011-08-09,4479.24,4647.66,4385.51,4619.64,124.0154,2.6845
2011-08-10,4686.78,4753.18,4686.78,4693.61,124.6957,2.6567
2011-08-11,4585.32,4780.69,4572.24,4780.69,130.6781,2.7335
2011-08-12,4807.16,4856.81,4806.29,4838.92,126.7811,2.6200
2011-08-15,4847.62,4918.89,4847.62,4918.89,123.4375,2.5095
2011-08-16,4923.41,4935.88,4872.41,4888.68,119.1541,2.4373
2011-08-17,4875.50,4907.36,4854.56,4881.84,114.4145,2.3437
2011-08-18,4875.93,4880.45,4787.66,4789.21,112.9692,2.3588
2011-08-19,4685.37,4742.32,4662.65,4742.32,113.9400,2.4026
2011-08-22,4738.50,4785.84,4699.02,4715.70,112.0028,2.3751
2011-08-23,4725.94,4799.18,4715.76,4799.18,109.9655,2.2913
2011-08-24,4821.44,4852.22,4790.20,4797.80,106.5408,2.2206
2011-08-25,4799.23,4879.62,4782.67,4879.62,105.8557,2.1693
2011-08-26,4865.47,4916.43,4854.53,4905.07,102.7160,2.0941
2011-08-29,4888.86,4899.21,4866.66,4876.72,98.1228,2.0121
2011-08-30,4894.09,4926.70,4824.11,4824.92,98.4418,2.0403
2011-08-31,4821.10,4841.75,4748.60,4798.73,98.0639,2.0435
2011-09-01,4801.87,4833.45,4750.68,4771.88,96.9714,2.0321
2011-09-02,4762.91,4771.52,4684.33,4716.88,96.2985,2.0416
2011-09-05,4674.47,4674.47,4595.76,4596.13,98.0714,2.1338
2011-09-06,4562.82,4598.67,4544.28,4568.59,94.9513,2.0784
2011-09-07,4580.44,4684.10,4580.44,4684.10,96.4198,2.0584
2011-09-08,4698.65,4705.92,4635.00,4635.03,94.5984,2.0409
2011-09-09,4629.63,4670.99,4588.09,4609.58,93.7628,2.0341
2011-09-13,4533.00,4547.51,4502.93,4532.08,94.6833,2.0892
2011-09-14,4548.67,4589.69,4480.98,4589.69,95.6852,2.0848
2011-09-15,4593.09,4630.10,4585.68,4598.45,92.0234,2.0012
2011-09-16,4610.36,4629.62,4595.79,4598.82,87.8667,1.9106
2011-09-19,4580.07,4580.07,4507.68,4507.68,88.1006,1.9545
2011-09-20,4495.39,4553.95,4476.07,4537.53,87.3705,1.9255
2011-09-21,4534.95,4669.90,4523.67,4666.07,91.5748,1.9626
2011-09-22,4631.80,4650.40,4529.96,4529.96,94.7558,2.0918
2011-09-23,4449.63,4509.93,4426.50,4494.48,95.3776,2.1221
2011-09-26,4475.63,4516.97,4412.56,4426.40,96.0227,2.1693
2011-09-27,4450.04,4475.37,4398.57,4441.81,94.6497,2.1309
2011-09-28,4458.46,4472.20,4344.65,4358.34,96.9997,2.2256
2011-09-29,4331.22,4331.22,4185.80,4189.11,102.3955,2.4443
2011-09-30,4192.62,4212.61,4122.48,4174.45,101.5193,2.4319
2011-10-10,4184.09,4200.13,4146.51,4159.45,98.0980,2.3584
2011-10-11,4242.47,4270.78,4108.03,4152.72,102.7160,2.4735
2011-10-12,4136.67,4303.15,4093.18,4302.10,110.3770,2.5657
2011-10-13,4296.47,4371.31,4285.42,4370.72,108.6279,2.4854
2011-10-14,4357.69,4366.39,4309.69,4350.42,105.2281,2.4188
2011-10-17,4356.75,4387.01,4336.07,4368.77,101.3503,2.3199
2011-10-18,4341.78,4343.07,4227.29,4230.95,104.2167,2.4632
2011-10-19,4232.19,4255.95,4189.02,4216.67,101.5534,2.4084
2011-10-20,4199.43,4199.43,4054.44,4088.08,105.8874,2.5902
2011-10-21,4077.76,4086.10,4004.71,4008.55,104.2791,2.6014
2011-10-24,4007.49,4071.46,3918.86,4071.46,107.7305,2.6460
2011-10-25,4065.09,4192.33,4053.56,4185.19,109.9477,2.6271
2011-10-26,4154.52,4256.19,4142.24,4217.89,110.2335,2.6135
2011-10-27,4217.95,4261.51,4199.16,4216.23,106.8133,2.5334
2011-10-28,4258.77,4306.40,4238.42,4306.40,105.6245,2.4527
2011-10-31,4303.37,4350.13,4292.45,4350.13,102.1999,2.3494
2011-11-01,4312.11,4368.66,4294.72,4355.00,100.1813,2.3004
2011-11-02,4284.45,4432.33,4265.36,4432.33,104.9519,2.3679
2011-11-03,4451.92,4520.75,4451.92,4458.45,103.7711,2.3275
2011-11-04,4475.80,4503.66,4451.24,4491.17,100.1031,2.2289
2011-11-07,4479.52,4517.04,4465.35,4474.75,96.6451,2.1598
2011-11-08,4470.74,4485.41,4411.87,4420.98,94.9947,2.1487
2011-11-09,4427.31,4501.26,4385.84,4501.26,96.4537,2.1428
2011-11-10,4450.63,4495.98,4437.93,4441.79,94.0877,2.1182
2011-11-11,4441.29,4480.75,4420.96,4441.94,91.6378,2.0630
2011-11-14,4474.53,4553.24,4474.53,4553.24,93.0423,2.0434
2011-11-15,4552.80,4587.39,4547.18,4587.39,89.2685,1.9460
2011-11-16,4586.21,4586.21,4457.43,4474.27,92.1751,2.0601
2011-11-17,4471.59,4525.95,4456.24,4474.34,90.5704,2.0242
2011-11-18,4444.92,4444.92,4325.66,4333.89,94.7211,2.1856
2011-11-21,4326.48,4347.00,4287.21,4347.00,92.2260,2.1216
2011-11-22,4308.50,4341.69,4272.70,4341.69,90.9456,2.0947
2011-11-23,4343.40,4363.39,4310.82,4318.12,88.2045,2.0427
2011-11-24,4279.34,4337.21,4248.43,4311.28,88.2456,2.0469
2011-11-25,4306.05,4336.82,4267.66,4280.95,86.8823,2.0295
2011-11-28,4283.89,4304.89,4251.61,4283.10,84.4822,1.9725
2011-11-29,4316.23,4358.57,4301.98,4358.57,83.8384,1.9235
2011-11-30,4352.35,4352.35,4109.10,4164.12,95.6693,2.2975
2011-12-01,4278.11,4319.83,4238.57,4254.09,99.9579,2.3497
2011-12-02,4232.55,4232.55,4137.22,4164.81,101.1659,2.4291
2011-12-05,4150.52,4150.52,4012.86,4021.21,104.7933,2.6060
2011-12-06,4006.46,4035.36,3962.99,4022.73,102.4774,2.5475
2011-12-07,4017.67,4051.61,4001.12,4035.03,98.7640,2.4477
2011-12-08,4023.25,4068.46,3953.17,4034.05,99.9444,2.4775
2011-12-09,4002.45,4041.32,3978.78,3991.45,97.2727,2.4370
2011-12-12,3989.66,4003.11,3935.50,3939.27,95.1539,2.4155
2011-12-13,3918.62,3918.62,3777.10,3789.03,99.9408,2.6376
2011-12-14,3773.09,3803.36,3696.03,3705.48,100.4686,2.7114
2011-12-15,3681.81,3681.81,3594.68,3598.94,101.2065,2.8121
2011-12-16,3592.20,3705.58,3581.43,3705.58,102.8454,2.7754
2011-12-19,3683.04,3716.98,3617.34,3715.70,102.6164,2.7617
2011-12-20,3703.86,3755.46,3692.60,3701.62,99.7767,2.6955
2011-12-21,3723.75,3742.82,3600.69,3602.60,102.8019,2.8535
2011-12-22,3569.41,3574.63,3418.37,3535.24,108.6182,3.0724
2011-12-23,3520.31,3598.35,3503.19,3561.98,107.6569,3.0224
2011-12-26,3558.99,3594.91,3535.96,3536.29,104.1778,2.9460
2011-12-27,3521.74,3521.74,3418.61,3422.98,105.1423,3.0717
2011-12-28,3396.07,3396.07,3300.80,3393.37,106.3593,3.1343
2011-12-29,3376.41,3418.38,3363.23,3394.85,102.7014,3.0252
2011-12-30,3399.63,3457.19,3399.63,3456.29,99.8185,2.8880
2012-01-04,3478.34,3494.01,3362.83,3362.83,102.0586,3.0349
2012-01-05,3337.37,3337.37,3200.99,3205.40,106.3287,3.3172
2012-01-06,3190.72,3224.99,3126.58,3224.50,105.7631,3.2800
2012-01-09,3221.74,3365.90,3191.00,3365.90,110.7014,3.2889
2012-01-10,3366.37,3506.94,3357.48,3503.24,113.4699,3.2390
2012-01-11,3498.71,3543.26,3476.91,3519.51,110.1042,3.1284
2012-01-12,3504.84,3559.31,3494.77,3518.88,106.8496,3.0365
2012-01-13,3512.56,3517.77,3355.08,3374.16,110.9175,3.2873
2012-01-16,3338.85,3352.69,3255.89,3255.89,111.4427,3.4228
2012-01-17,3248.03,3437.33,3232.53,3437.33,118.1111,3.4361
2012-01-18,3442.70,3472.08,3337.52,3350.37,119.2860,3.5604
2012-01-19,3339.49,3397.54,3313.72,3374.29,116.7527,3.4601
2012-01-20,3375.79,3422.75,3371.09,3415.75,112.1032,3.2820
